1 0.003608
2 0.081755
3 0.311834
4 0.523789
5 0.656584
6 0.734179
7 0.779354
8 0.806255
9 0.822838
10 0.834472
11 0.842057
12 0.847251
13 0.851597
14 0.854937
15 0.856564
16 0.858667
17 0.860036
18 0.860768
19 0.861758
20 0.862616
21 0.861641
22 0.861862
23 0.862130
24 0.861727
25 0.862468
26 0.863493
27 0.863464
28 0.863739
29 0.863818
30 0.863985
31 0.864351
32 0.864436
33 0.864376
34 0.863868
35 0.863108
36 0.864313
37 0.864474
38 0.863515
39 0.863187
40 0.863682
41 0.863672
42 0.863786
43 0.863758
44 0.864647
45 0.863900
46 0.864111
47 0.864105
48 0.864376
49 0.864190
50 0.865130
51 0.865196
52 0.864420
53 0.863777
54 0.864275
55 0.863392
56 0.863906
57 0.865303
58 0.864619
59 0.864158
60 0.863707
61 0.862351
62 0.863770
63 0.863326
64 0.863370
65 0.863332
66 0.863865
67 0.864086
68 0.864073
69 0.863322
70 0.864114
71 0.864098
72 0.863464
73 0.863572
74 0.863534
75 0.863556
76 0.863789
77 0.864051
78 0.864041
79 0.864158
80 0.863982
81 0.862067
82 0.862443
83 0.863294
